payment_id,loan_id,payment_date,amount_paid,payment_status
fdfcb7fe-5368-46bc-a06f-5656b9e8a937,86279,2023-12-25,1211.25,Late
68fa0994-f8cb-499b-a5ee-919294b31dbf,82188,2022-10-27,718.52,On-Time
6c3777e2-b62c-411b-a70b-9278b73b07df,27668,2023-07-02,829.28,On-Time
45af8507-8a18-4d03-9307-1fb27775bcce,86382,2023-06-11,1345.15,Late
84ac55c4-abf6-46d5-bc40-7c824c513b7e,20075,2023-05-27,893.25,Late
0f0c0e88-4fe0-4273-a7cb-06c45300ecd0,59643,2024-07-09,1445.32,Missed
550d64a6-ec30-4b06-bdbd-346e6997dca5,23218,2024-04-15,704.29,Late
e7f1d2ff-9f2f-475e-979d-162e73e4c2af,37369,2023-07-06,438.87,Missed
7b7f1dc6-b988-40af-be4d-90d4ca4e50a3,98005,2023-01-07,197.23,On-Time
9c08fb1c-700c-4bb6-875a-2004f8b10722,67316,2024-02-01,538.3,Missed
f7c63111-5217-45d6-b03f-3f54992dccae,57755,2023-09-20,317.42,Late
527ca6b5-9f15-4374-a6b8-a18b2ddc54c8,27769,2024-06-10,1469.17,Missed
87e5fe34-d2c0-4104-a8e5-0566763da113,36821,2022-12-03,751.3,On-Time
fbb1d63e-e5d2-4836-a6ef-dc9686b8b3d9,33771,2023-05-03,421.47,On-Time
d63d4c24-c4c2-4bbc-bc84-2d0ce8938307,62020,2024-03-06,858.93,Missed
a70fdfc4-1219-4177-9d04-c107e1b42195,74345,2023-12-25,810.01,Late
38c48b7f-5bba-4979-911d-33d389a63e06,94590,2023-06-02,1370.2,On-Time
72d64a4b-0b4e-44c5-a4f6-f40ca404ebd4,95349,2023-04-23,561.9,On-Time
30e56d66-07f1-4df4-821e-76211ac75c9d,87690,2023-12-07,192.99,Late
7834d867-4603-4c0a-be8e-0c4a50ae34d9,91416,2023-03-30,1229.39,On-Time
49b84a4b-4e68-4bcc-b6d2-e543dc45a7ce,86044,2022-10-03,525.47,Late
eacd0196-eced-4f02-af27-bedf99db59b2,33812,2022-12-08,1363.4,On-Time
0df6ec1d-8bb0-4f73-a2f8-838f87eac379,20088,2024-09-07,1262.71,On-Time
b112fff9-1a96-491b-9bf6-186575d9088d,96894,2024-06-03,674.6,Missed
8e72ffba-8deb-4ce3-aa60-f9b372aff3c4,85827,2023-06-30,705.76,On-Time
719d18c5-0486-470c-b5b8-de86ea822619,29241,2024-04-14,1498.09,Late
9525f74e-91a4-44a0-8729-7b1492470b95,72941,2024-08-20,913.73,On-Time
10068c3f-c895-43a3-af3a-0e8041d9d415,44671,2023-01-16,833.67,Late
bced1526-08b1-477f-92ab-350dfc0a83ef,21014,2022-11-19,1031.66,Late
d12c6593-7772-47e6-9f9e-6041bebffead,32643,2023-03-02,960.38,On-Time
928dca06-0339-4e91-b3bb-769d81f08144,19876,2023-09-03,1442.92,On-Time
41881861-f6bf-4edd-a027-759d27da16dd,44430,2023-05-20,50.01,Missed
af859919-48a8-4e13-9d65-234938d2831e,71706,2023-11-27,380.59,Missed
93d496a7-049c-4044-b475-7f27f9798ca1,47898,2023-06-05,314.02,Late
ba616c53-7f81-486d-8c89-1a95118fac79,93013,2023-06-01,867.05,On-Time
c1dea736-040d-4d8d-a68b-ebcb29dfd5fe,93898,2023-10-24,1000.83,Missed
1f7118a7-9abb-4402-93c7-fc48158a5819,84975,2023-02-28,751.85,Missed
1a970a9f-a018-4f92-bf0e-f961faf32cbe,51606,2024-03-24,607.67,On-Time
27a46525-fb64-40f9-827c-914390ec1db0,88228,2024-04-13,567.06,Late
bd188882-8e91-465e-9f74-58632e5367be,54567,2023-11-04,1459.88,Late
33aa0a5b-1c70-403b-a49a-a1907d1a2f2c,44405,2023-05-01,1435.84,On-Time
f66b75ab-f93f-49c4-86b7-5712c078b4e4,38339,2023-05-31,1347.18,On-Time
0a542eb9-bf97-49c7-a5ae-baeae322a564,14177,2024-04-09,616.78,On-Time
482b4fce-ca60-4586-bfa1-247788b87523,33891,2024-09-08,1004.5,Missed
c60e2932-7698-488d-91ae-0660a502f914,95414,2023-05-09,434.28,Late
20cd3c07-6007-4ada-ae30-d3210d32de81,45601,2024-04-22,1481.4,On-Time
e218586c-33ed-4999-bc78-1ac5f4cd4ef9,99379,2024-02-05,1212.31,Missed
4cebfdd8-794c-4359-ab9f-d290aa5f565a,32171,2023-12-03,383.71,Late
02dc617c-ed32-484e-a759-ef97264fe917,26353,2023-04-13,453.5,On-Time
48cf5f34-3684-44c4-8256-d7269ff6676e,83209,2024-08-22,1138.24,On-Time
5cff9f03-680a-47df-acfd-6e1f6cdb43aa,35300,2024-05-29,1026.08,On-Time
20d73fea-a7f0-4edd-92bd-f05417eee3ea,87371,2023-05-31,617.15,Late
8f60e5e6-395b-45c5-a648-4e0a984f963b,22699,2023-12-08,68.01,Missed
accb2f4d-20f7-4a65-9e7b-5eecfc7d2524,51748,2022-11-23,821.63,Late
fd447b52-885b-49ac-a54f-58b7afc7ab55,32767,2023-09-27,337.69,Late
007e1703-4ab0-43a7-a127-24e99777680c,11481,2023-12-06,412.21,Late
e1a09543-7600-46ab-90c7-fd286446c393,88228,2024-07-05,1017.29,Late
9da50af3-80bc-470d-8ee2-9e7720fb9e6b,99188,2023-06-04,253.01,Missed
6e5b19dd-ad9a-4d57-ba30-0cf1034d6ae2,62140,2023-03-27,155.63,Late
f93c73f4-3f2c-47c1-a9c3-da5be1e25d44,21897,2023-05-17,1392.0,Missed
6c3f6d46-557b-4c7d-9383-25932c5a9da2,15790,2023-01-14,228.43,Missed
9b320c0e-a1d8-4bf5-a218-dd9c2e7724be,49312,2023-11-27,990.57,Missed
55b4bd3c-3a9b-4aed-8fb0-aaadac582491,17326,2024-07-19,1369.39,On-Time
5636012e-16f7-4f8d-ab8d-2bb5156d12c1,11481,2023-06-22,378.03,On-Time
817c759d-7c44-4098-adca-627ec0e4dd3b,37335,2022-12-07,558.06,Missed
a899b2ad-1320-4411-903b-0f6ccac2b998,99283,2024-02-02,188.75,On-Time
4b72e241-eee0-4c42-88dc-9dc86c462582,49703,2022-10-31,140.77,Late
aae7dc8a-0e8f-4213-bc2f-90120faa1a0c,69818,2023-10-18,994.56,Missed
573063cb-a834-48bd-9e76-39cf83af52ec,76591,2022-11-05,180.69,On-Time
1eb9e946-bd47-4865-b128-e3e71330d5b5,51191,2023-12-15,610.22,Late
feb43ef6-93d2-4985-9602-476a191a5075,42427,2024-03-09,1031.14,Missed
2b556e20-39e2-4bd0-9a3a-213457a956f1,69883,2023-11-30,921.08,Late
cb2e6dc3-7dd5-4e8e-996c-cd7960aaa03a,84591,2024-05-31,1056.76,On-Time
713ead70-a421-40d9-8fee-f37727ed53b3,41454,2023-01-20,469.09,Missed
deeb5470-319a-48a0-954f-9212a6aa8837,62020,2023-06-11,77.91,On-Time
b21852a9-0f3d-4109-b593-fe36aeaa2a48,80550,2023-09-11,755.34,On-Time
0a60a8fc-b3ec-42f6-a588-909a0758c210,83978,2023-12-25,688.68,Late
566f59be-55ee-40bd-8f6e-88f376818e62,27300,2024-08-22,924.04,Late
85a3a73f-01d1-486b-8c5c-5fc70e8c417c,37441,2023-02-20,862.26,Missed
c308b7e7-afd5-4c8a-8a4b-e18988d04126,32828,2023-02-01,904.13,On-Time
a5eab613-a1a6-4463-8c12-5d1e52d6c5d8,23591,2024-07-17,1327.36,Late
194c07c8-8872-4bd9-946d-7b1d318f64ff,78304,2023-09-25,176.22,Late
2a224b24-2187-4fe3-b535-8155728bae25,27917,2023-12-07,1435.43,Missed
161070d1-3bc4-406a-a505-6b76ecf41a63,97882,2023-03-08,953.61,On-Time
ca53b3ab-8ce8-4574-8f5a-a3ca3f580c30,23591,2024-04-30,849.18,Late
4b212383-277f-47fc-a278-1f0a9d21740e,57492,2024-04-22,138.61,Missed
120ba504-4842-4305-8ff0-3595de587220,27679,2023-03-29,673.39,Late
1c596716-1431-461c-b21b-76ed9ec73215,58269,2024-09-13,728.18,On-Time
3b348a8b-29ee-4bb0-81b5-cb53ba1b2cdc,44320,2023-10-08,454.41,On-Time
4476bdba-3025-4a63-98e6-f196449feca4,22486,2023-07-25,308.67,Missed
884c21e5-571a-4496-84e3-3d61b47427ca,15791,2023-02-13,1363.14,Missed
8d6db770-1639-4095-b09d-98a1c97e8301,40477,2023-06-01,734.82,On-Time
a9c2d468-18a3-4725-aa4b-cb2b90799d22,79945,2023-05-30,238.0,On-Time
6e94d195-6843-4301-979d-48945fbb65fa,12952,2022-11-03,1144.16,Late
4d23500e-6c58-4892-9e09-5285d1faa8d6,56222,2024-06-14,1391.79,On-Time
b8072cea-711f-4bd6-83a7-e46df76391d5,83538,2024-01-14,841.16,Missed
856752f9-34de-451d-acc1-ebb2ab9feec1,61209,2024-03-08,238.03,Late
4251833c-01af-47e6-8149-1e0f052505bb,45360,2024-01-08,256.67,On-Time
b81657cf-2740-4c03-9538-8398c40025c8,28623,2023-10-23,1419.64,On-Time
43209d88-6a31-4116-ac4f-30a57ab04f46,14749,2022-11-25,673.45,Late
65da440f-3f33-41af-8ea5-7b57cdb80a57,57755,2023-04-06,1272.89,On-Time
809201ff-25a3-4132-a496-3f7fabefc024,93671,2023-08-13,393.96,On-Time
21567afe-7464-4aa0-a6c4-f33f392dc32b,96303,2022-12-03,628.07,Late
c6f2eea3-cefa-4174-a7fc-5497054c68b1,57882,2024-08-24,393.69,Missed
2d41b1d5-8040-42ba-8342-78e8c38a5088,52319,2023-07-27,1326.05,Late
c9aaaac1-c969-4e79-b614-4f70bd9bd8e9,39874,2024-09-16,1080.1,On-Time
d57b4ea4-e73a-408d-8273-d69526160ebf,99379,2024-03-04,718.12,Missed
c44c7d34-fb35-443a-86df-381f053f08ef,75182,2023-06-10,1042.94,Late
9ca31dfa-ea82-4c2b-9540-b83435d36fd5,47932,2023-10-31,1091.45,Missed
f3130aa7-bac2-41c1-8f62-b031d7209c99,36799,2023-11-08,965.94,Late
5fbc320b-a082-49c5-995d-1b61f39183f7,96894,2023-12-09,567.64,Missed
6375dd47-f3fc-41b7-94b8-29dfcc74ffb3,66334,2023-12-25,1497.73,Missed
8a5c1528-bfbe-4f80-aec2-6f33809edf2d,83378,2024-09-05,373.75,On-Time
2b821e9c-d57f-4f84-94ae-9766c34ed0a4,72352,2024-09-09,1024.61,Late
d61c2da0-94e9-4eea-b56b-adaf08d11de2,57334,2023-08-14,1059.59,Late
6049fef0-3eea-4cd5-82da-055b73cb23a2,67781,2023-12-27,712.22,Missed
5de3c67b-d20d-47c4-b46a-a98989361ac5,37532,2023-08-30,652.73,On-Time
500265d4-288d-40d7-a56d-102ad74e1c7f,50446,2023-10-09,169.37,Late
28c869f1-65c2-44b9-9130-978d8c10e48c,61716,2023-04-25,1147.84,Missed
9357b001-7a9d-477b-9ade-15e6664db6e4,29636,2024-07-07,783.38,On-Time
a1f94a46-93fe-4f98-bb9c-913bd75d970a,40535,2023-08-23,647.18,Late
c7e9f257-fa35-4998-98af-715cf95762c0,48953,2023-01-27,535.65,Missed
aa164279-5fd1-498c-aa69-436dcad4d59f,27102,2023-11-05,818.11,On-Time
05f8bc6f-7925-4256-972e-94e107af101b,68492,2023-07-01,969.7,Late
509ff0d7-3c58-493c-b721-a80e73ad23cd,65373,2023-10-08,95.35,On-Time
b4776584-eed1-4d40-813a-741c538d6cd3,96550,2023-03-26,123.54,On-Time
fcfcb77f-3c13-4234-b737-fe9abd4d01f9,69506,2023-01-27,926.05,On-Time
85a3e8b2-7512-42eb-b0d2-d0a71e22caa5,86903,2023-07-13,1015.93,On-Time
e4bd94f9-c9d1-4626-90fb-902cb8454cb1,47203,2024-06-22,573.9,Late
39f889de-42e5-4117-9218-2fe54497fc48,21014,2023-10-17,50.68,Late
143d4a6e-4275-4701-851b-cf0a5db09b4b,26041,2024-08-01,974.73,Late
4c31c6aa-82db-4313-ba18-e85fe40c62d2,78782,2023-04-02,506.73,Late
0a450270-90ff-4092-8df4-58437418f294,28194,2023-08-13,335.03,On-Time
6ad90c3a-0e7b-4399-8453-2a6ea560a491,38119,2023-09-06,694.96,Late
39e40ccf-0660-482f-b4f8-95ef5b269d29,32705,2023-03-18,626.78,On-Time
abf3b50a-0796-4a66-83ce-2502c0026cb7,61517,2024-07-08,613.79,Late
a8afcfd9-4803-43ee-b0a8-1ea2db0a6fa0,36363,2023-04-14,629.61,Late
225048c5-360e-4d35-babd-7a8ccbeb6a44,91177,2024-02-06,630.49,On-Time
98b2e0b7-30a5-4fe2-8c40-13a71a8d074d,67459,2023-08-20,346.49,Missed
b2c4695b-fc84-4d64-bede-a09cc1f0abf5,21778,2024-05-14,1128.64,Missed
529925c8-3f6a-409c-9721-7654522508d9,82173,2023-06-07,1176.67,Late
df468024-cee1-4efd-a32b-5e4c5fe61445,49597,2023-06-26,217.13,On-Time
e433d111-c864-4bd1-a6a6-5e404011ed46,28891,2022-10-25,1394.05,On-Time
4fc16f68-1f3b-4bb6-bd86-d80cd8f82a10,23557,2023-09-28,830.27,On-Time
d392beae-f6ca-4169-8453-9cd2bc31a3b1,54260,2023-01-30,362.8,Missed
e98aebce-059b-43af-a40b-7927f0709073,98520,2023-10-27,409.22,Late
67b49427-ff8e-4aa6-9b17-0cc09e44cfce,56289,2023-09-16,1028.96,Missed
17e46763-639c-4ddf-9017-e8301a94cd7e,99741,2022-11-11,721.86,Missed
d8a6eab1-99db-4b24-8d89-c115e0078d5e,35980,2023-12-15,1440.42,Missed
593dff69-a32c-47eb-8f80-0bfce879ca9b,48450,2022-10-13,255.9,Missed
7ed11bc9-b0f5-4c14-8e40-12425117393b,16180,2023-12-24,545.66,Late
aa8d3c5e-e199-4a05-9bcf-39e974078844,15675,2022-12-30,1063.65,Late
7c61da9a-d86a-4570-bc66-91ab2b90ab45,57052,2022-11-24,1395.56,Late
a7693853-3379-48ba-bb53-2a49f69096d0,27888,2023-11-13,205.81,On-Time
5d679f92-d48d-4781-bc69-35527bde56d4,68263,2024-01-02,76.36,Late
c4f3e962-60f5-4dec-9cd0-148dfa7c50e8,92961,2023-11-20,539.92,On-Time
44843eb0-016c-4d21-aa5d-0ae7ba4172b5,61709,2024-05-26,419.24,Missed
d48550c6-5ea5-4a90-b602-e9bd5574641a,87814,2023-10-13,339.91,Late
f2990fdb-36f7-4e06-8b0d-6c2535db30bf,12477,2023-12-21,1401.11,Missed
bcb23648-58e4-4efd-aa69-daa1e6e21015,19868,2023-10-19,75.32,On-Time
fb245995-5c48-40c2-a499-715cebcc7554,22201,2023-05-14,127.25,On-Time
01bf2ea5-5035-4cc5-98c8-f2dff7197284,74267,2022-10-30,59.49,On-Time
5e1227a7-f278-4a54-9e40-f152f17e483e,82173,2023-08-14,1297.9,Late
ed349b22-307a-4722-8b5a-00ce988f4b5f,57052,2024-08-03,1043.83,Late
1579fa92-8693-4982-92f1-16f795f5225c,82514,2024-06-26,1266.67,Late
85ae2300-2376-4b5e-bf4c-a13b2cae7893,63494,2023-03-07,271.78,On-Time
cecb385d-4762-4910-81d5-95cc36c9d359,28413,2023-06-12,982.79,Missed
8700ba7e-ce99-4707-aa88-937df88eaa53,27966,2023-08-17,313.2,On-Time
1b463556-8459-4c63-aeec-2eb68a6427d7,38618,2023-03-08,1423.04,Missed
3b447733-1d76-42d1-a08f-804153586b42,26826,2024-09-17,748.76,Late
9505e351-7065-480b-b5ed-4c795f5f86b5,28408,2024-03-26,1130.54,Late
e56e2d38-53a3-4ca9-bd57-ab7ac37863fe,36725,2024-07-09,95.64,Missed
92e13050-c076-40b7-8562-f04785c30afa,71975,2022-11-23,530.65,Late
079715ed-3947-4a22-b3e1-f963ad4cb95c,29176,2023-10-20,478.0,On-Time
665ad86b-17a9-42ab-800e-e84716fa6ca3,45575,2023-08-13,1055.92,Missed
d018897b-985e-4610-ae66-538a763d1522,85912,2023-06-16,1403.14,Late
b4d0ecbc-f9a0-4e05-82c7-a91c66d22c2b,66778,2023-04-20,390.53,Late
efa4dad5-1a82-49a8-a63f-1ce0234bd9c1,94350,2023-10-30,170.4,Late
7cdd1c21-7fa9-4906-b817-3bb39bd4c2d1,60218,2023-11-19,1401.29,Missed
d96c2dff-4140-41b2-a63b-fa65679283da,63404,2023-11-23,1136.22,Late
010cd086-280c-4070-b74d-3516613b79d2,67249,2024-09-18,1495.91,On-Time
d248d154-3515-4fea-8acb-117ed9909f87,43151,2023-12-24,846.5,Missed
6d37a4ae-22d6-4097-b1a8-3a1041abfaec,11980,2023-11-22,1216.6,Late
a6dec8b1-aa00-4011-9d29-c10c4a0ab243,61112,2023-08-06,883.93,On-Time
0f4a45af-dc3e-4717-8cba-d148e5b2569e,28790,2023-01-04,1475.85,On-Time
730a7f16-6c28-46fb-ba92-4a9227d67e98,84339,2023-01-06,789.85,On-Time
cf3369ae-beea-4069-9f8a-70e2ebcd482d,87371,2022-09-26,1355.08,Missed
05734ccd-252e-4f04-910f-2690944da888,14448,2023-05-16,1067.93,Missed
4efb5687-87f0-4271-a723-1eef3a896242,61170,2024-04-25,628.74,On-Time
2cdcbf50-6cb9-4e98-8d9e-d650f1e39a9c,64267,2023-12-30,1031.84,Missed
9dfca7cb-586f-4869-b9de-9e4a383ad70b,19876,2023-09-28,1481.34,Missed
22c832e3-3edf-432a-9e25-0a526c7b05f2,68827,2022-12-19,786.41,On-Time
8280456d-44cb-44bd-966d-0cd2cb84c406,78722,2023-08-16,218.44,On-Time
5f28444e-b892-4c62-9c4e-4c3a27a57807,14902,2024-02-27,232.31,Late
24bb47ba-3fff-463b-ac5c-d0e5a7522ce0,14749,2023-11-21,949.33,Missed
c723e1d9-fcd0-408a-82d8-1dbfdc39da36,22516,2024-05-03,1113.58,On-Time
e4d5c786-f147-414c-b904-4d5d3ee7149c,89719,2024-07-07,940.14,Late
3d220341-0b6c-49c5-8ae2-6990e375a057,39696,2023-02-12,1449.85,Missed
3941a67b-7a9a-4e97-9b01-5ae3d54cdc1e,94414,2024-05-04,977.32,On-Time
d902462e-8b01-4ff4-bd2d-048f985f0c49,64025,2023-07-23,1320.06,On-Time
493f4538-5a31-41cf-91ed-9f465ae81eff,49708,2023-01-16,528.5,Missed
d2c8160c-ba67-45df-b69c-3eb063f38aa7,15446,2023-07-21,428.2,Late
945c563e-414c-4bcf-b31a-c75e1864466d,51332,2024-06-13,51.46,Missed
c4a70349-67be-4b0b-830f-d872fcbf6a50,16180,2023-06-25,659.66,Late
122d999f-8730-450a-9281-92e7fb015fb5,72465,2023-09-08,589.64,Missed
00410db4-6ea8-42fe-bb63-8e4dc51591bc,31262,2023-03-04,1276.06,On-Time
4a29b79a-531b-4981-ad6d-9a0126606d13,65333,2023-12-16,1061.08,Late
fe532871-bbb8-4123-bcef-61b66d9d95d6,61507,2023-11-18,488.97,Late
e7cfe9ef-c6de-4340-877b-0428fb93c4df,71706,2023-05-24,729.33,Missed
1d870ba4-f021-46e7-95f5-e77bba737dce,58953,2022-10-02,810.74,On-Time
7564be75-3b05-49e3-957a-bb55968336bd,53001,2023-01-18,965.27,On-Time
f4fe121b-5a30-4ec0-9ffa-8a5a28efead4,63945,2022-10-20,1320.09,Late
2a39d3c2-2bf0-4ed1-9ce3-082c42bd662e,94646,2023-06-25,438.89,Late
e70e7ee4-b41d-42fb-8b50-0b09289c780f,50702,2024-04-16,585.96,Late
133ac2ab-ab82-41d7-85a9-a7e217079329,20141,2024-09-07,1320.44,Missed
08c27702-cd52-4e48-bb2a-1e5743c31027,57562,2023-02-24,223.53,Missed
87993436-bc8d-4711-bab3-336c8cd77d63,10377,2022-11-28,806.92,Missed
9c58b2b7-c8a9-46e1-944b-457a40b8ff3b,22915,2023-09-02,554.01,Missed
76baa1e4-c574-4ce0-bc6c-fce04d24d0d9,86915,2022-12-03,1416.94,On-Time
540cb2e1-d941-467d-9c0c-bcd72026288c,84521,2023-06-16,503.71,Late
dfbfc6ca-5028-48a3-ae20-3909e8421524,17886,2023-07-17,328.77,On-Time
6a5215f5-4f39-4e23-bafb-ddb3e29932a9,41713,2023-05-19,343.17,Late
d04b96af-1d89-45b7-9be4-40bccc700b61,32828,2024-07-02,809.92,On-Time
36d8eaf1-9c21-43ab-bbda-e7eb742ab943,50003,2024-02-03,390.95,Missed
7559fd4d-2ec1-4439-bfd8-7bf01abce2e9,51600,2023-03-23,476.23,On-Time
7c393058-33c8-48eb-9295-9c030df39237,88663,2024-07-21,583.17,Missed
2f066887-eafd-4e9c-a7f9-b5e50698bb52,51219,2023-10-08,699.34,On-Time
56c56f0e-2647-4fa7-a5e1-d14605b50fa2,13709,2023-12-01,732.19,Late
648e8125-eb8f-487d-b03f-baa42e3557cc,27966,2023-10-29,525.15,Missed
41bb2491-130d-46df-b4af-5e773b75b3a6,50066,2024-06-12,101.8,On-Time
63be2801-b478-4338-b662-41f48cbf8bc9,74102,2023-12-25,1027.98,Late
5494e6ae-5a6b-4acc-ac01-6bb295033bc7,77490,2023-08-09,568.4,On-Time
46b52a84-756e-4da5-a7a9-d7c458ebbb49,95285,2024-03-17,336.37,On-Time
6e83e022-af18-49f9-97c2-d1cc2e37dc24,33278,2023-04-09,54.28,On-Time
6f2229e2-747d-460d-8c7b-11583e0d33f9,33796,2023-04-22,883.02,Late
ce20306a-61ce-4abf-aad0-7541bf181c8f,23305,2023-03-24,1077.1,Missed
788c334c-859e-4c57-a65c-9963ca31619b,84206,2024-09-17,987.84,On-Time
ebd57aeb-c70e-48ed-b0ca-2d085c04cec4,67756,2024-04-20,248.12,Missed
ff4ca7a6-1c3e-453e-ac15-f6d3edce8135,68352,2023-03-23,519.86,Late
eca2fdfd-c537-45a3-a232-78be3c7b366e,29640,2023-09-01,984.31,Late
751055f6-2299-4f62-92ef-1c03e0ba7d89,29241,2022-12-26,887.81,On-Time
385644ce-b714-467c-a59c-4bdb2370c574,49962,2023-06-05,785.52,Missed
7914ed26-550d-47b3-9a11-084498bbc196,60218,2024-08-24,555.58,Late
dc3ef771-2d31-4247-b1d8-4abb4470e936,18145,2023-06-27,417.67,Late
277b8935-57bd-45a8-b95a-0f3a6d90aa45,12263,2023-04-11,1474.03,On-Time
8a95ac98-6a0b-4a83-bcab-ee54d2dab57b,35443,2024-06-07,1131.77,Missed
bd321b8b-4371-4804-868c-83eda1923d0a,69460,2023-11-20,688.33,Late
941085a9-16d1-40f0-ab32-34924ba365cf,91177,2023-10-16,1421.01,Missed
aa3bb866-f852-48df-8cfe-40e9c5883b23,38496,2024-08-16,551.1,Missed
a764193f-d3b1-4d7a-89e8-022d3364a188,40490,2022-12-24,1428.63,Missed
86bfb896-01b6-4ba6-84a2-eb580f7fc7d5,45360,2022-11-01,654.92,On-Time
511aca6a-275e-436d-8a66-5dd237e60b76,11718,2023-10-13,213.67,Late
0354d4c8-e5fc-46a5-a3cb-c332428dbf6b,87266,2023-11-04,1043.0,On-Time
74ca3035-5664-4ea1-bb32-ef98a3f94c50,38931,2024-05-04,1137.93,Missed
ad338f50-f910-40cd-b5a8-0f5657ce6fc7,51302,2024-01-20,556.8,Late
25e7fa0b-b6fa-48fc-8dd9-db038acd3d3f,38875,2024-07-18,1091.53,Missed
aba70d0b-b70b-44ee-94e7-b742cfd6867d,86030,2024-01-17,282.68,Missed
85641296-68ea-45a0-9df6-b06da7ff3b2b,90463,2023-01-21,1358.44,Late
0be15c17-eb22-40a8-86ed-9faf7750324a,27917,2023-09-07,1462.52,Late
48a5cf91-a678-4348-a26e-4b640fc6e5ae,79419,2024-09-20,483.45,Late
20062cf4-31a6-442c-9bcd-519718b794de,71975,2023-12-06,205.28,On-Time
71365600-a2c5-4fc2-aaea-2d42876278d4,16683,2023-02-18,220.32,Missed
334906cf-0d54-496b-af31-7147816b380e,70068,2024-02-01,329.77,On-Time
72692e56-734a-4161-8af3-933b07d3db34,45960,2022-11-23,1026.84,Late
a8c0f34f-a5cd-4e7c-998a-d832403cb42b,88228,2023-08-30,1322.21,Late
9b9fedcb-13a9-486a-baa9-16df1518b8e1,59983,2023-10-08,731.8,Missed
037f94a7-9c6c-42ab-9f42-daf55be6e5fe,20212,2023-11-18,1040.53,On-Time
e2892ccd-38f8-4814-86c1-35b64cd62858,74146,2024-02-11,1465.33,Missed
4dc98e74-e0f6-46ca-8506-72480ff721ac,29850,2022-12-17,1291.52,Late
f6c8edf6-ac6e-4bfb-9890-40a0db0b051a,63809,2023-10-18,547.54,On-Time
a43162f0-5170-4173-8912-09237bd9c888,18316,2023-07-31,415.61,On-Time
6fcfa65a-6cf9-4bec-bb01-89c9a9af10f0,32828,2024-06-23,73.15,Late
f4b93957-5707-4745-87ac-75e502d329be,30313,2024-02-14,1227.16,On-Time
136bfe18-59ee-444c-9f19-74af38b71cc8,36824,2023-11-08,855.26,On-Time
81165ee1-a48e-4972-9058-d7c6244c7d82,22425,2023-11-14,1401.36,Missed
d51abf1c-1418-4ffa-a377-b8ab7b444ece,84835,2024-09-15,1165.8,On-Time
3351d6f9-ae9a-4153-b5f3-ce08f5581c2d,94982,2022-12-08,1419.35,On-Time
1550208e-e41b-4eb0-b6b8-fc3b4946b04e,70597,2023-11-02,1012.81,On-Time
1ac39c5a-562c-4e05-8e5b-dd3c16cbddfa,68955,2022-10-23,798.79,On-Time
00c05253-aacf-4aee-b9ad-cdf46e32bb07,18534,2023-10-26,800.84,On-Time
b7f50d26-a323-4e5e-b7e2-8e8a63cd142a,68664,2024-06-30,132.28,Missed
227ba35d-5813-4854-b0cb-7ce63658c16f,22130,2022-10-21,1394.7,Missed
77858922-5edc-430f-b4a6-faf0e81bbfaf,96524,2024-08-29,731.51,Late
43c1fd71-d9a3-4a4a-b52f-d2b56083229d,82553,2023-03-10,425.0,On-Time
f797dfa7-5361-4e8a-8d40-73fa3f76595b,15545,2023-06-13,1480.26,On-Time
fa3e16bf-78f7-4899-a878-094d19a6a3dd,19706,2023-05-22,1357.7,On-Time
96cf7eb5-2fc6-4d24-96e0-af26f65368da,62991,2024-03-19,597.27,Missed
c0509391-806a-4034-a73c-7349a8e77319,30251,2022-12-03,383.8,Missed
f34c39ba-909d-4081-9c5a-77fd507d670c,64351,2024-06-10,451.38,Late
0d467bb1-5905-4b45-a645-7ecf7c070ac2,42176,2023-12-27,1193.07,Missed
335baec7-86c6-4ecf-9942-36e0ff7ee7da,14755,2023-10-30,249.15,Late
37e7beed-d61f-4413-8da1-4f09fed68d1c,64501,2024-06-13,1212.04,Missed
dba1d406-23aa-416d-954c-a9c6b804012f,52941,2023-12-23,1166.33,Late
5456c24a-6c8d-4db2-acc5-ca5a00ebd7aa,46616,2024-09-07,226.63,On-Time
a9c5c2f0-3524-4523-9594-89f8da57b2aa,95349,2023-09-14,766.38,Missed
8e26feb6-cf3d-4595-a718-3352d2338db9,99535,2023-04-02,1353.56,Late
22806964-4bf2-43cd-ac72-54bfd7cd8318,95061,2024-06-01,797.11,Missed
cd150ae6-3a82-44a7-a98f-706e5e314716,44374,2023-04-28,1287.91,Late
3d933ea6-1008-4ff5-8eca-7b6ae4604c40,99525,2022-10-28,804.96,Late
a6b1c11d-958b-4ed1-9618-8e1b49203c12,38431,2023-06-22,559.39,Late
db008925-d8aa-416f-bb24-42e152ae6b90,53605,2024-07-22,529.64,On-Time
6842ac42-ff85-420a-8099-760bd3ebbd43,64881,2024-04-12,83.75,Missed
76f72232-3980-498f-97ee-b6548ad584ac,85939,2023-12-05,647.45,Missed
eff10121-1b96-4143-8317-216aac467579,93013,2023-08-30,646.2,Late
80a0742f-8064-4a7d-adb1-5849adb02fac,92897,2022-10-02,689.85,Late
92244109-9cfb-42a3-abcb-52c40b18f2f0,52319,2023-06-04,230.1,On-Time
6d38858f-b7fa-49eb-accc-f79906bb0bc3,38641,2024-05-01,754.92,On-Time
82d38f4d-a968-4496-b380-f26d60765979,93292,2023-06-29,1032.84,Missed
