assessment_id,customer_id,loan_id,credit_score,loan_amount,risk_level
c0d90778-7d08-47df-8465-025bc12a9cf3,5142,13516,409,11972.2,High
8b84cede-fa07-4d7b-9414-a6ae4c083420,4091,70584,741,22255.54,Medium
fade725e-1373-4122-9048-61f81967f5df,3626,34894,768,14384.49,Medium
d0eb417d-6621-4abc-8285-5854d6fdb198,3303,93001,416,20121.95,High
817ac7c0-1d9c-4dfa-b521-9db2af78a409,3926,87105,430,2140.86,Medium
913f4579-0bf1-412b-95ad-becf800f1ebe,7091,49616,813,12490.13,Low
a7eed26a-544b-4c36-b355-6c3ac29a01d8,3344,16788,612,32880.62,Low
0c651733-1e3c-4110-92ef-3954e59fda41,5003,71437,372,6039.37,Low
df552e21-3b2a-4065-b1b7-249f64a24243,5473,95981,762,15789.3,Medium
d819558e-0d42-4319-9b28-862c646a4d14,1614,37845,850,38074.45,Low
2bb05669-17a4-458e-b707-8b92a1559757,2095,47842,739,14771.17,High
4c2a427c-5ccb-499c-9082-209c67d349e5,5496,24889,664,35823.78,High
0432ad0e-34d9-4d44-a5e0-543e0e9bb04b,7282,71841,710,31403.22,Medium
7ba3ac80-559e-4462-9749-29be664cc37f,3344,42637,587,42766.82,Low
df418d1d-5c78-45de-8a60-3e6f2eed3273,9189,56790,388,46283.27,High
81114749-1109-4398-ad15-3cf05dc72032,1605,93671,739,9305.74,Low
cbe3316b-fecc-46fb-acab-0807c9df8b5b,9914,60985,530,28542.47,High
b09d9d3a-35c0-4dcb-b881-684e5e2dd980,7273,82822,527,34687.12,Low
76bf688c-acca-4074-9663-366bd451cfd3,6016,57059,827,28081.18,High
b917a178-eba2-41dd-8cd7-660dcf9a4b52,8449,62137,700,4249.43,Medium
56687f72-41d5-46cf-915a-799f7e2b7f7a,3536,60868,828,9431.07,High
82b556fa-bb70-44f0-943c-bc371702590b,5129,15151,510,34032.45,Low
fb42c05b-20fb-4821-b81a-20886574a2b3,3507,47747,414,17256.62,Medium
ce3776ef-dd04-480a-aa95-4005b6bde789,1621,37584,676,35009.39,Low
8f1f3473-eff9-4363-9d1f-3743a2bf6e73,6793,38918,324,5619.21,Medium
31933f29-6220-4987-8a62-9c91777c321a,8691,53061,405,25548.43,Low
f440adfe-dd66-484c-b51f-8b465538dc0a,2607,52110,819,2553.09,Low
59f2287f-e61f-4dd6-8dd6-8a44d6530aea,9641,66981,374,22874.29,High
46561441-ffd9-4fdb-910d-10e77ead48eb,9167,57444,545,10878.01,Medium
0762dbcb-e622-4f62-ba11-6d8610c66baa,8926,59619,734,36340.67,Low
c8f84ae4-8e04-4f51-aeae-1d50cd195cfe,2111,65265,487,17924.31,Low
42786993-e5e6-4c44-a318-81354836a03d,8033,56728,463,19245.86,Medium
48ed9def-a539-4bd1-9218-f8b968a2ffc3,4115,98005,751,49879.68,Medium
7896338c-6115-43b9-b16f-4c14f3901b29,3197,65057,821,45004.57,High
c0049b3d-c571-4f65-ac48-a36402553ce9,6590,66819,693,36464.54,Medium
abc0049f-2e73-48aa-8d0b-77835181cb75,7332,76330,351,40932.52,High
f45b0097-4431-4418-9f00-89e1189b499b,3569,77699,765,43660.31,Medium
e1a51900-35d7-4717-bbd0-c473840a0058,4347,32678,613,42398.12,High
fb442370-ba7c-4827-8efc-34abae51292d,9167,15151,713,8942.2,Medium
24d4d688-209d-4143-930c-7b0c50eed6b7,3075,36408,543,33244.6,Medium
037acd5f-6f3e-4b8c-9c75-5ac7c627453c,7024,82202,473,42661.83,Low
c496f45e-72f8-4f4e-a247-8a8fc0c64bd0,9024,23591,511,10583.62,Low
c6a94f2d-faf5-4881-9dfa-31d7a4a0db12,1315,38467,505,36062.38,Low
bd3d66ea-301d-4923-88e4-1622890b8e70,2137,62386,537,1426.05,Medium
502cdb29-b14e-4e70-b028-c7b2feb19be3,5297,59073,581,48213.71,Medium
6a6affd2-bc99-4e88-9b0b-1389add62efc,2543,28330,493,25430.94,Low
a4165a07-25c1-4f62-8c00-b00bc6d294d6,1405,98520,325,22433.09,Low
b3542031-bff3-4c3f-adc4-476fe04fc5d1,4639,41041,360,12312.07,Medium
7ed48c17-b1e2-4572-a224-9609084f688b,2347,57152,606,12647.43,High
ebc90e13-8abc-4039-bf86-840f9236bd0d,8582,45542,567,14950.74,High
91cd069a-fb8d-416d-8763-37655cd2b962,5617,66282,455,14876.28,Medium
6e97867f-8750-42fa-affc-542660f179d6,8245,32767,719,41072.55,High
b2f15fcf-47d7-496f-b8de-2873cae97f98,2845,70660,529,49881.66,Low
be3be1e5-cb38-42fe-ad58-0f3bee2c0cef,8087,97904,583,41453.38,Low
a751ac95-b4bf-4d55-8923-cb497348404e,5017,80900,839,49135.22,High
31e7ee41-21c2-4153-ba19-11c119611921,9453,16852,791,14242.07,High
ea89556b-c0d1-40ea-93f7-a6f7dfa24c65,8237,54975,571,28878.16,Medium
5b8c81c9-5bcb-45a5-a634-bae008f71a03,1606,21775,385,16304.21,High
29ff1c9b-2ad1-4679-ab2f-58f03d0d8ff5,4227,30571,791,21478.72,High
c86ebe72-557e-4f07-8254-f7b6387557b0,7778,38364,422,10897.23,High
6aa27750-47fc-4631-9125-8da748023e4a,1823,53956,799,21561.52,Low
401e54b1-b6f7-435e-8ceb-fce03450e59c,8926,53996,461,31133.64,Medium
3181c392-d223-4757-b264-61a70ef7b85e,3214,80002,629,45254.51,Low
bd193be9-707a-430d-8371-aa171ec774f1,6149,99472,508,22736.05,Low
f5f93ce6-3db8-41a0-996d-618bfc66842f,4838,96050,339,8855.45,Medium
a7801ddd-e537-446b-9886-a32ae71fd39d,8691,78967,656,8629.92,High
f4b760d6-edd9-4736-82bc-435f265f58e9,1064,11489,344,20837.43,High
d8a7fff7-06c8-4153-8157-14dd62a21f14,3892,24694,545,29425.39,Low
18aa1ad9-5c63-4b42-a5bc-30a98f31e202,8647,65265,343,21003.2,High
553e6ac2-4c69-4c0e-8c67-72b87807f5f9,3819,78387,728,35243.22,Low
517f44d0-e8fd-4b53-9234-6a03aaf4e371,2688,59073,638,8772.47,High
9d0c6c54-bdad-46fc-8431-1d9d78338e6f,1386,15757,419,12555.91,High
bb6e2e3e-24de-463b-bf67-2b3af22092bf,9325,31188,637,15027.41,Low
1ef9ba20-a49e-4c46-9e68-fab6710b08e6,1315,59465,829,32221.46,Low
cb5c315b-5cd8-47f1-86b1-30c5edda6346,8082,51296,313,4579.78,Medium
43e1acc7-0bae-40c6-83c3-02cc33aa2bc3,3199,43923,469,36388.22,High
d46134e0-09f8-4fe5-b757-d6ec55623083,6335,60030,388,22767.41,Low
aea7d9ec-d49a-427e-8719-4ac16e38ff13,5646,73263,641,24510.23,Low
63ae69ad-a94b-413b-bfb3-bf1d6c15e6af,8939,38004,787,6535.92,Low
2cb2777f-9af1-482d-b35b-171cdb4f7572,6872,38918,472,49029.2,High
93095369-f780-48e3-8af7-4197d2230547,6683,75565,760,3970.39,Medium
6c532dc6-7d44-4867-812d-7b00db219d2d,7189,56194,433,30147.99,High
31fcae67-30e5-4761-9bae-55a0264d9ab8,4511,21770,839,2289.99,Medium
d506c036-3b61-43b6-85e6-cbc7c9db640a,7609,43009,806,1276.58,Low
dd020a84-7ad7-4040-810b-374d7b1325c5,8411,88228,661,4967.39,Medium
2630b129-f9e7-47ca-a2fc-46988f63b7d2,6405,60985,676,16139.38,Medium
11142e1a-9552-4a2f-b432-52bc2b137a7d,1635,33891,485,42037.05,Medium
c5f5b411-deea-4c57-85ba-98fc71d1ce84,3651,47350,608,48740.06,High
382c5c52-4631-4465-a089-cc2024dc7724,6191,84591,301,25032.48,Low
dbe25637-df21-4824-af58-8072f05af2eb,9890,74235,525,18340.19,High
6a8e50c1-8b39-44f0-9cd2-8a9764f15665,3988,58164,392,1673.47,Low
f50f5f92-7e10-4f96-9c3f-2e163a7befea,6473,54260,721,21555.15,High
bc0cc09b-0b7e-4239-b872-c75f0af243ee,6553,91190,342,17705.1,High
71a178c4-da0d-4b8f-b856-650451c58101,6188,35971,781,22508.88,Low
c96795af-3948-4053-bc1e-2268b2a9b90c,5202,70624,813,32197.16,Low
a3bf2da4-c87d-41c3-a3d5-9c8f1df0b986,3075,95326,369,49861.04,Low
3827ca6c-1c96-422d-ae57-9f6edfada1ce,1712,44768,568,13804.26,Medium
fd00499c-d9d2-4300-85d2-007e59a6c022,6553,18453,328,28601.12,Low
a2a9f864-83e7-4f59-a081-faf4a6d5fb6a,9189,48953,474,34521.15,Medium
92c6d339-6074-42d4-9490-f75ed5d5266b,7127,52110,720,25389.05,Low
0a97fc01-18b9-4ca2-a31e-7e31f3e958b1,3423,31068,775,15217.97,Low
b1758bfb-5485-482f-aa57-6c7515fa15d4,3863,44116,826,39321.75,High
eece1c8d-a755-4f71-85bd-ba13b6270401,8375,28243,686,1256.34,High
ab072d92-5b53-4ca7-8a0b-f2c29e8ffdc0,4309,89015,543,41450.58,Medium
8c669199-7817-4e22-bca4-c155ac367255,4618,94976,811,13440.95,Medium
de4628c3-b52e-4867-8501-9b33326cdea2,2620,35919,691,15268.65,High
0b4238e7-d449-48ed-88f3-c34b12f8f3e1,1161,70624,397,38965.74,Medium
dbc4fc82-474d-4303-aa51-2fb9efb5013a,6836,22188,806,28549.87,High
c2d61aad-4bcd-4319-9082-dd416bb66239,2910,91998,577,18825.97,High
1fabd7e1-3dc3-41cd-b2af-92c3fa75672e,6071,17326,816,49560.48,Medium
01e655d7-3cb3-4fbf-99fb-3ffe23824ec4,1094,63331,533,31766.14,Low
78adc8a1-f787-46d7-988d-e34a40449730,4958,37532,437,24413.37,Low
8584b2ce-7c71-49c2-a9c6-bc583c631f72,2468,43251,798,36685.85,Medium
11696b8b-4fdc-43a3-945c-170f2f26fbc0,2095,91066,309,15116.3,Low
bae60750-e59e-4e82-b3fc-02ec45b1b182,2280,51892,393,31601.28,Medium
c7d1353b-b50c-4ed0-bd98-0fa29a14ac19,5426,57112,570,36357.48,Low
4ed8bceb-6728-4c2a-b447-b495956d3e09,9005,26098,318,2786.47,High
45e5df0b-24dc-470e-b538-20594af0c9d3,4557,67553,642,13604.43,High
5aae69a4-a4e3-4088-909a-933baee0ebef,6776,47286,759,26452.25,Medium
db6f9d43-2441-48f2-9c3e-be6c206d02d1,5426,44374,402,30726.86,Medium
cd1b92c2-5f07-4781-8a78-711515b88232,8082,28225,776,1135.21,Medium
3caa41f7-d1fb-46d5-9e08-6e7d2df044d5,2642,12405,517,15208.83,High
eae8a1a0-b6e5-4cb9-9a12-902ba2263931,7364,36821,801,2393.91,Low
e335d269-f7cd-45c1-bd1f-cb0414c776c0,3993,59073,801,44807.45,Low
5c38b16d-1a71-4484-b2a9-155939ad55b6,9972,11907,639,20779.34,High
22d16632-3643-464e-815a-ab2263a6d081,4454,90606,479,4967.88,Low
1b8271eb-182f-48cb-be34-afffc90ff40d,6691,84413,400,25600.7,High
99efc2d0-d32a-44d3-9d1a-7616793142a1,4552,50717,757,40680.57,High
55fe723a-5b1b-4b8e-8e3d-2cc4260fc043,6177,32389,366,6985.63,High
3bf3a98b-3112-43dc-a4d6-34fdd002f010,4162,67459,727,25654.24,High
1ebb8ffd-2ad9-4bfa-94db-adf1b21c3a4f,9207,44772,752,13071.33,Medium
da18c18d-ba9a-4bc3-ad62-1baa9b6a752c,2394,10999,430,29541.01,Low
bc540b8b-f995-4f96-b0d5-a8114be7e6c3,1371,41253,815,35286.99,Low
9d4e8d7a-cf28-40d7-bc5b-aac0e2b25f34,5496,40490,425,22626.53,High
75909e6f-1f6f-4f47-83e9-1620e27b2c8c,1167,61712,670,20703.82,Low
f35fd8a5-c21f-43e3-88d2-6f698bb31066,3122,49007,436,1130.18,Medium
f7809069-ed1b-4d6a-969d-eca8abecc0da,1094,99073,553,22412.4,High
1f427d8f-ba02-4c52-8178-a0c01cbc77a7,5610,27769,576,35609.54,Medium
9adc88f1-3d9c-40de-ad55-7c161dcab110,1542,48905,665,4701.71,Low
b7119391-9922-4071-a5b0-e87d17b6e9cf,3773,63892,441,48775.85,Low
c727d141-d456-497a-94f3-decb031d44b9,4865,86512,823,26614.34,Low
de6e4531-6e99-4b92-a581-09a1ad5ca41e,2028,45542,419,22172.5,High
374047e8-d2c1-4e35-ab4d-3ae7bf65c76f,7415,68334,352,42346.16,Medium
78ea6634-6e14-4c3c-9377-baa6c0034efe,3310,39373,415,1680.12,Low
37bb5e80-f064-48a6-8ce0-aa3ef0112041,3659,19492,718,26830.69,Low
78116a39-490a-48b6-a431-0c214454e761,4306,76699,655,6345.98,Low
ea76e1c6-0921-4302-b170-95ad3da64ec8,3640,18386,700,23482.8,Low
e4a36f74-46bb-46a8-85bc-9630420ccb05,2529,32881,701,32784.5,High
245e3253-1235-48bb-811b-81746bf52c41,2746,19509,426,5760.57,Medium
6efbd26a-0fed-46b0-aeee-7f19c490736a,2910,47192,521,1668.69,Medium
1da4d4e3-9df9-4b6a-ad58-9272f5b4253f,4618,36582,793,26790.35,High
f0a87752-7ace-47cc-afa2-8d3bbcda9abf,3679,14182,434,15859.74,Low
49af7dec-98b4-4daa-adb4-76b59c984c83,7373,33767,838,18397.66,Low
dc3c53f3-d42f-4ba0-a952-1cef3ddb8a7d,3626,57562,386,16548.73,Medium
1c565d64-0729-44ff-90b2-f9d272f998fa,6480,98520,428,3275.15,Low
5559891d-e54c-49d1-b4e5-1366be0ca520,3569,13272,307,44241.55,Low
7dad2031-3d74-47bb-ba68-5814557dc34d,8962,60868,406,1568.73,High
22808049-9632-40f7-bfc1-dd481b5c6934,6699,26098,417,24864.7,Medium
4c20d153-11a8-4df8-b4e1-6f497d130bd1,5756,49552,430,40585.31,Medium
2074c055-627a-44c3-ac50-312ad257e39a,5127,90463,374,6317.83,Low
cf092dcd-5277-4581-b025-1b3d3d58eea2,1696,84591,791,11871.51,High
f6ecaabd-ff2c-4050-af35-0288c0614ab6,8943,38806,564,14509.91,High
5dce583f-b327-4a13-a0a0-e8961645db1c,9453,80723,452,43108.1,High
252e66e9-23af-4500-8512-823400671e59,9482,38911,578,17202.88,High
26c58fab-64ce-47f3-a2bc-69a12e7ca64b,9890,32643,312,30508.92,High
54bdd39d-7f6d-414e-82c4-c93f91d059af,5274,21770,681,3037.09,Medium
54e7df55-77d7-47b5-8fff-21f89c4fbbdb,5486,32254,428,48670.46,Medium
b0802bb7-1b26-465c-b4a2-c625ba98cd31,6793,94274,355,41964.31,Medium
aad9bbe3-cdc9-4630-8b10-6802212e9201,4950,92893,420,17680.58,High
23f5c159-b9f5-4ce6-9fa0-55bd3e611687,4286,35760,473,18522.84,High
5c825caf-3cc2-4cc7-b9c0-2744b40324a3,3859,14822,825,44274.46,Medium
81503f5e-7df0-411a-b4e9-f0fbda5bce1f,6479,97296,689,5464.27,High
ad11f7d3-3e53-4b1b-a358-b7e19ac313eb,3951,62034,496,23821.46,Medium
f78b0a2e-023c-4755-942b-513e59560d66,8599,13552,356,21842.9,Medium
0482d02d-7fe5-4693-8f52-a1cee27a15f9,3659,50808,691,13705.45,Low
a7437a2b-e79a-4c37-ac9d-0a4d6afa8e76,2730,85989,601,24952.23,Medium
2e546725-dae6-451c-98c7-a80ee829cdcd,9897,70576,733,33088.48,Low
408eaeb4-e39b-42c0-888c-4e753ddf9129,2392,28581,639,49266.64,High
139c2c85-dfd9-46ae-965b-3af294fe7a07,1982,82656,616,41677.12,High
f3aa0c3c-7223-4da3-a305-86a4c57a3aa1,1549,45972,826,49246.26,Low
a4303473-6f98-42d1-982e-8f37dc115245,8376,15955,407,17491.19,High
48963aa6-99ff-4db3-aa97-a4b3bdb5a493,5117,66288,612,10708.76,Low
90e12049-d1a8-4b1b-80e8-ac6766f2b4c1,1702,45630,771,36041.43,Medium
7b7fb992-9236-490e-9e23-6269baf6435e,4557,93054,547,16761.85,Medium
1592bfa9-9171-471d-abc7-bbbe34323a47,4601,59006,390,38744.86,High
5ca808e6-e93e-418a-8345-5b25e76df791,7127,45577,353,35441.9,Medium
5da354b8-b376-460e-ac26-e6f98165122c,7564,68664,441,36606.75,Medium
c8e34bfb-ed13-4b98-b08f-62b1228e7514,9043,41587,805,37572.43,High
870e975f-28ee-4a93-bf4b-663834016e2d,4367,15790,340,46029.14,Low
709ff881-452a-4e09-a418-500b40a32deb,7848,62042,594,6863.86,Medium
ff94a13d-eafc-4d41-8f39-2ec69718d1ab,3417,62706,822,17672.57,High
9fde2aaa-08bc-4a9a-9c14-fecbc1dcac8d,7364,86123,831,44524.86,Low
4c2dbd07-a4d0-43c6-8a0a-766cc0600215,9325,92000,733,15140.67,High
702734d4-5bd5-46c1-b32a-bf57d22e9907,8186,52169,589,24803.79,High
2334fee9-06c2-4d7f-af08-1e4ca9943938,2080,93175,707,25206.26,High
7b1845fe-bfa1-4330-a97e-951dd93fc262,3333,14096,665,49205.99,High
93cc053d-053e-499a-93f2-276de473f729,8013,76949,338,31882.38,High
a070d2c8-6317-4379-9b06-c756e1aac25b,4813,70584,627,44557.64,Low
0a99e5c0-cad6-4bd5-a761-5abbde4bf10e,9897,37609,499,44377.15,High
c4bd797f-337a-4e3d-abc6-bbe6336b2223,9167,96492,434,27188.02,High
78cd95bb-1e11-45d2-b55b-6b3eed65acfe,2473,45842,458,4555.72,High
6b4a33de-1fa1-436b-b1d6-74d41a2280a2,2966,41257,329,21030.74,High
c3dc2a7e-91c2-494c-b131-bc781dd6c654,5057,46370,575,26637.9,High
211297c7-c378-41be-9ab7-9b8f6ccdb14d,4037,81309,476,5428.93,High
14741f61-3e99-48ab-b2b8-1fade8bcfa30,7957,50456,614,40003.73,High
39160ea0-e905-467c-aeb1-be18c30b9587,7726,89766,381,9409.72,Low
b6acfd8c-98aa-4383-9760-eed4f265136c,2981,51191,649,35973.8,Low
fcfc64a7-d339-4d29-9d8f-1e292798f36e,6654,86731,353,21984.2,High
4c873a36-4f9c-4de6-aa64-ae6296db540e,2198,47815,605,23338.11,High
68cf413f-8a50-42e6-bf24-c856ae014d2e,9689,75565,805,34785.38,Medium
3ec8ad43-f7a4-4bf5-96ac-1fbdd469b761,8635,51030,309,18194.42,Low
c1f91312-368e-4f87-9c8d-f30e8aed3926,5596,60275,560,34251.76,Low
46c1463d-bcb0-418a-8251-15f95f692d49,2362,17107,580,21790.67,High
28105d75-3203-40cf-b854-129899d49d44,8799,88273,523,38868.7,Medium
d012c507-fdc6-45ea-8f51-7189480da02f,3299,89455,447,14417.34,High
0c0307e3-cf3a-4aa8-acb1-fb9250ab650a,2368,27949,373,31274.8,High
85e54180-f18b-4ed6-bfcd-c1c95791b2ad,4561,33980,671,14155.31,Medium
a7d8d669-9674-4100-99fe-80d2dc016610,3122,25151,381,23538.45,High
c429d36e-436a-4ca5-a3d8-8b425758578c,9103,60030,319,12325.4,Low
00bb0e75-1423-49d3-8e73-db462d521e4f,3423,87266,714,26579.96,High
f29aa596-3ee6-44d7-a108-5b4ef08068b8,1386,96273,417,20422.52,Medium
d0bd6982-048f-452e-9a39-82141690bba6,1398,51600,605,28705.05,High
263c2ed0-bf87-4e27-9ea3-cf1d9e2956b5,2688,33770,354,10350.23,Low
2ad6ad0c-1373-4fdf-9414-ca3ce3e498ba,5721,25359,405,24180.75,Medium
b8a33d9e-5bac-468c-a9f9-f046f807906f,5658,38641,612,22416.11,Low
ec8fe293-9362-4e42-84ca-cefa0a045d9e,9877,99977,312,34779.46,High
ba7d0284-e124-4d23-930d-4aa71fd16366,9068,56056,650,35441.66,High
6a3c98dd-e243-4354-ace4-bc8c3e6161ed,7582,49552,775,3291.97,High
8a6061d8-abd9-4987-9414-5de5b025b630,2481,41587,422,28753.21,High
ee2500a2-b6a5-4f38-af2b-e0fce85fbab6,2365,31652,822,24858.98,High
aca8a8d0-b41c-4a0d-92ae-1f9b8cfc72b6,8596,92823,518,16341.44,High
d93831e2-0192-47ff-863c-2dfa07a1e2a5,3988,96273,331,46541.32,Medium
52209441-a44f-4614-9110-bb98c0076dfe,3902,77083,383,15753.13,High
a69f21ac-5439-4495-9d27-1340ac00617c,2490,14926,617,19483.7,High
727e7f7e-8080-4794-b113-aedf2fd99b98,6191,81309,795,6217.43,High
5b8ad43a-540b-4789-8db7-e13d5d9b202e,1696,25162,585,23608.92,Low
7c1523bf-9556-4696-831c-86e4fa319cb5,1946,16450,810,47950.85,Low
1ceb2d91-92e5-462f-8cf0-4959a5f25d25,4768,76110,774,37414.57,High
711dd24d-b6d3-4572-aa9b-50c60b1f08fd,9869,14622,779,10950.99,High
ece5ab1a-b710-4b87-a06b-b05ca54b1899,7970,13516,445,23391.1,High
1ef42f3a-e645-413e-abd2-6d4d41e05a97,9318,58230,587,33980.38,High
fd584500-e11e-42d1-9b74-6585c06d7ace,3905,63400,437,9611.04,Low
a789ceef-d375-4bfe-bfe6-320814f21510,8312,63404,797,21304.34,High
4031a33b-ffef-42d4-b4a8-3b4fb725e070,8600,47747,318,40364.66,High
d6b32cbf-7066-4dff-b903-b42872bba0bd,4306,86199,688,17209.21,Medium
664a22f4-8199-4214-a375-3e83b76badab,5575,32585,631,7940.93,Low
9607a91f-e395-44bb-83fb-012205bb4672,3310,10748,728,28879.22,Medium
50e629a3-00a7-4bd9-9db8-6c194eb0f668,1405,58817,400,10531.48,Medium
e9314bb0-6cde-45a6-82d2-39f257583d30,7273,95893,495,37329.85,Low
83bcfb79-8543-4143-8e7a-63a3ce38f3e1,6275,67890,756,2723.66,Medium
dfa59200-b149-4af4-a0fc-7202eef6ef57,3066,44671,509,8314.35,High
cb47f1e7-26ac-48a3-80c1-e0117c11317e,9153,97537,683,32190.48,Low
6cd75bac-063d-448c-914a-ba0e060e9d35,2981,17448,628,29132.52,Medium
5402c6d7-52f6-4e54-bffd-7dd97444a3cc,6278,12709,783,42120.95,Medium
ba73f146-46f2-47c6-aad1-3b9131d4d4c1,1753,37354,622,37886.18,High
09d7ae69-f972-42fe-a5f6-5d3976553b4b,6412,69260,524,38195.94,High
6068af68-c975-4c5f-b125-9aec673b436b,2812,21248,703,7973.31,Medium
388b7ccc-0b26-4312-bbb7-def57fd0c2ec,6836,22915,807,9656.31,Low
4c7307cc-d87f-4445-950a-4393acb83678,6473,89667,735,24150.14,Low
79df19ec-c714-496c-8b12-1348288c5237,3417,27180,536,30099.61,Low
35ae8828-ecb9-4ded-9a25-6b7305450b04,1033,59203,731,4216.88,High
2d12a06e-8799-40b3-929f-303cd14efea9,1189,72102,763,47940.47,Medium
6f4f69c4-19f7-430a-bf76-e0dfa02538c6,1801,11176,463,12792.76,Medium
d2ecc759-a9bf-46f8-b810-76c557592d0c,6714,70624,707,21965.73,Low
199f97c6-c211-4a10-948f-dcb18a6c3721,7321,66808,712,13158.5,Low
ed5977ea-ac25-4f92-99fa-7261ca0eb405,2607,91747,539,24414.52,Low
037ba975-d8d5-4e6e-84cd-6dc86cfcf529,4591,74668,740,35281.94,High
b78b7383-3c49-436f-8827-d147505551be,2979,17795,585,38559.04,Low
acc59caf-3372-4fa7-9ff3-a3377ede90ce,7228,70954,653,22343.39,High
d2c2b33f-bb43-4af5-b2cc-7a76c2e4f591,6632,77103,338,28241.74,Low
5218c6e4-56c1-4e75-af5d-352a0763dbd5,4325,35919,845,11347.45,Low
205ba01f-8004-47ec-900c-039113339aba,6951,26722,611,21424.2,Low
a01d4e70-21cf-4b37-bc29-91d52696b190,1080,81154,512,33492.57,Low
851c25bc-2b61-4198-8644-0d30ee0ebef2,7185,40776,524,3185.96,High
b6830f56-f344-4d09-9b2c-dfc7a6997c8c,1527,58230,850,24905.21,Low
4eab101f-3e97-4944-b932-f242a1359788,7515,30736,789,39053.52,Low
14423e1c-e238-425e-bc20-5bf362a0643e,6185,43009,433,31352.85,Low
8ba82d7d-daef-48ec-a744-9663d0ecd341,5688,93001,671,17409.8,Low
99696794-57af-414b-9442-24d446f9c7b3,9199,29311,820,6993.03,Medium
ae9aa602-19ad-4d66-843f-50504b5be5cb,1801,43692,839,28755.49,Low
6cf91c2d-7a2d-478a-a1c8-2b3406b9dbe7,7849,39591,374,12630.79,Medium
b07a81a6-8a3f-42b3-98ed-f37a30fbe6bc,9173,22830,511,32746.44,Medium
d1ed3296-e411-4eb8-87c7-a40b12bcb7de,3902,65048,826,15154.97,High
47e4eb6c-50cd-47f4-b5b2-510367140b09,5706,29474,805,10890.64,Low
8a90de95-a742-4960-85eb-415348a042f8,1052,13920,407,49468.14,High
53fe7a73-a364-45e2-91d6-e4c85f5ad49b,5630,62556,562,16450.73,Medium
39a40b9b-a88e-41e1-b247-8aef808536b4,1362,22054,435,40663.34,Low
1631c515-0253-4d62-b17f-adeee0e30ff1,9869,85526,606,16358.63,Medium
a06df761-8967-423a-9404-5ea3bbe01cd6,1167,79809,805,41507.59,Medium
b5663ce5-3faa-473e-9259-0216afe0334f,2750,62525,812,29221.79,Medium
8b67de3b-43b0-4ceb-b49e-78bbdba7bd0d,7917,94976,376,34372.74,High
3ed8b0e7-36b2-45bd-8c2e-4c0dc36a2ce6,7131,13516,342,47227.01,Medium
02d06f80-a6d7-48a0-a10f-98de979a6af1,6324,47013,580,45839.43,Medium
4760f379-49e4-4365-ae34-20ee46fdc253,8715,57059,343,22230.61,High
24a1a8ca-87e6-4df1-9da2-6b2b1712bcc0,2080,91443,697,35481.11,Low
3a9080d0-afa2-4f88-9171-268f16f0b65d,3120,15463,473,7107.61,Medium
16e3adfa-3d61-4a76-bc5f-53ea5dcd1f0e,2481,21248,599,22012.69,High
390f4804-2b23-439a-9d04-7af4e53afed7,6108,13920,618,35688.75,High
f614af56-62ee-4bf1-994d-b8c7e5401a5b,8562,91822,335,4490.64,High
c03642d6-d72f-4f41-905b-54a9173c0e8a,2214,16724,335,20985.84,Medium
ed33342c-a035-4b0d-ab37-e534a9b3110a,1080,26704,355,20961.62,Low
0e08eb63-4b21-49cc-9564-f4c55c9dbbd0,5877,77461,805,40953.25,Low
40f65b62-8008-4740-aa61-f0cf90c322d6,2834,88304,743,43491.64,High
f17f6fc5-79cb-4cc2-a009-ee5f5dcfcd89,8749,71313,538,27695.28,Low
ac413351-764a-4caa-b565-707b9dd9d818,1777,95349,350,9111.26,High
463b1c01-dd54-420a-8760-d52c0a4d1904,8405,58035,559,18786.4,Medium
278412c6-51b9-43f4-9a98-15bf4df54ed2,5478,53846,515,49174.95,High
25f98edf-2770-40c0-8746-434187e1146c,5139,75565,666,23218.29,Low
2b133437-bbfc-4e83-b23a-34cc19358480,4037,59073,464,45740.77,High
698ea2d5-ba73-4432-8b7f-6d007c9043ac,5115,14749,737,8165.85,Medium
4407516d-6e30-4c6a-9ff8-ff84916b5503,5151,55934,613,27138.69,High
6500055e-b63a-49f8-bd0c-91f89f6b6959,9325,12969,383,36370.77,Medium
1ae7332d-2ed0-49cc-8f14-47dd2dab65e9,3008,70068,701,18607.04,High
91fc766d-11bd-4a60-9907-437731c97f8b,4367,27148,413,4756.09,High
a772becd-bb68-4c90-b4ac-14b9c7cb4492,7149,92258,466,2177.86,High
802d75e5-557b-45aa-9372-20a137657397,4484,13255,699,23719.2,Low
43815b2b-de08-4ede-a03d-0861120dcb95,6645,30868,581,30954.68,Low
497f36a3-012e-4a42-88c6-52b62da49371,8941,48905,526,10139.41,Medium
fe9cb048-ec6e-4697-b669-1e6bbd15a348,6355,98005,621,18675.78,Medium
5eefd9c2-1132-490a-934d-cad8115bc6ec,4653,46370,393,48612.26,Medium
32fa7329-6d7d-4a79-b7c5-d34f5f170e03,6197,48672,554,33262.24,High
7724b062-0a12-49b5-b588-d5fc92312d10,3536,32919,415,11417.79,Low
5de5cd64-8899-42ac-8744-806a2bdcf62b,9543,11080,502,45639.34,Medium
77b7d0aa-695e-45f7-8eeb-0eeb0c3f7332,6149,38498,660,32501.95,Low
ab2699b6-98d2-45bf-8c6a-800feec4c41c,8456,32705,762,10397.33,Low
